학원/교습소,학원명,도로명주소,개설일자,적재일시,위도,경도
학원,러셀바른공부자습전용관학원,서울특별시 강남구 남부순환로 2942,20151231,20230627,37.493656900000000,127.06233953984100
교습소,가온수학교습소,서울특별시 강남구 역삼로64길 18,20160111,20230627,37.5004967,127.052971
교습소,에스알영어교습소,서울특별시 강남구 역삼로 458,20160112,20230627,37.4971992,127.041991
학원,꾸메땅스카이학습코칭학원,서울특별시 강남구 개포로 250,20160108,20230627,37.4925758,127.0762475
학원,토브153연기학원,서울특별시 강남구 논현로131길 10,20160113,20230627,37.513775,127.0273425
학원,용감한컴퍼니원격학원,서울특별시 강남구 테헤란로 146,20160118,20230627,37.5086744,127.0629003
학원,뜨는별엔터테이먼트학원,서울특별시 강남구 논현로72길 21,20120925,20230627,37.4957736,127.0407925
학원,압구정크라센어학원,서울특별시 강남구 논현로168길 18,20160120,20230730,37.524071,127.0295266
학원,제이민아트스터디예술대학입시종합학원,서울특별시 강남구 테헤란로6길 46,20160120,20230627,37.4971109,127.0310202
교습소,맨하튼첼로교습소,서울특별시 강남구 선릉로 225,20160126,20230627,37.5290401,127.041123
교습소,드림피아노교습소,서울특별시 강남구 양재대로33길 25,20160122,20230627,37.4907388,127.0827472
교습소,깨단수학교습소,서울특별시 강남구 역삼로64길 15,20160126,20230627,37.5004967,127.052971
학원,세곡에이프릴어학원,서울특별시 강남구 자곡로 120,20160122,20230627,37.4694739,127.0917658
학원,더아이노블강남본원어학원,서울특별시 강남구 남부순환로378길 20,20160128,20230627,37.4842141,127.04695
학원,수능프로젝트학원,서울특별시 강남구 학동로1길 21,20160202,20230627,37.5122169,127.0217788
교습소,앨쌤1:1영어교습소,서울특별시 강남구 역삼로64길 13,20160203,20230730,37.5004967,127.052971
학원,온더데스크한티독서실,서울특별시 강남구 역삼로52길 14,20160204,20230627,37.497773,127.0485746
학원,대치한뜻음악학원,서울특별시 강남구 남부순환로 2917,20160120,20230627,37.4929498,127.0592055
학원,씽크씽크아트랩미술학원,서울특별시 강남구 선릉로108길 53,20160104,20230627,37.510612,127.0481189
학원,대치스타학원,서울특별시 강남구 삼성로 324,20160127,20230627,37.50083925,127.06018344653800
학원,수학돼지학원,서울특별시 강남구 압구정로18길 8,20160212,20230627,37.5236292,127.0249963
학원,엘와이피(LYP)수학학원,서울특별시 강남구 선릉로68길 17,20160212,20230627,37.499362,127.0535017
학원,브레인팩토리미술학원,서울특별시 강남구 선릉로76길 7,20160226,20230627,37.5022469,127.0511782
학원,올바른수학과학전문학원,서울특별시 강남구 자곡로 120,20160212,20230627,37.4694739,127.0917658
학원,이투스투포세븐강남학원,서울특별시 강남구 테헤란로4길 28,20160212,20230627,37.4968648,127.0302159
학원,쌤학원,서울특별시 강남구 삼성로57길 39,20160307,20230627,37.4971488,127.05803318016700
학원,미래탐구중등학원,서울특별시 강남구 선릉로64길 5,20160309,20230730,37.4992221,127.053057
학원,프랜들리에듀학원,서울특별시 강남구 선릉로68길 19,20160309,20230627,37.499362,127.0535017
교습소,한스잉글리쉬(Han's English)영어교습소,서울특별시 강남구 개포로20길 20,20160307,20230627,37.4770553,127.0483801
교습소,블루밍아트미술교습소,서울특별시 강남구 봉은사로67길 30,20160308,20230627,37.5124871,127.048515
학원,크레마(crema)수학학원,서울특별시 강남구 압구정로30길 23,20160309,20230627,37.524714,127.0290956
학원,개념폴리아삼성청담관학원,서울특별시 강남구 삼성로119길 14,20160310,20230627,37.5158703,127.0502092
학원,엠앤엠수학학원,서울특별시 강남구 도곡로 521,20160317,20230627,37.5001816,127.0648724
학원,리얼코딩아바타원격학원,서울특별시 강남구 테헤란로39길 41,20160321,20230627,37.5054122,127.0405659
학원,글로벌잡코리아학원,서울특별시 강남구 테헤란로7길 7,20160317,20230627,37.5004233,127.0303593
학원,압구정위드피아노학원,서울특별시 강남구 선릉로 833,20160211,20230627,37.5290401,127.041123
학원,크레오(CREO)학원,서울특별시 강남구 남부순환로 2909,20160217,20230627,37.49218995,127.05746583355200
학원,더수시입시컨설팅학원,서울특별시 강남구 삼성로69길 15,20160224,20230627,37.5009992,127.0565177
교습소,리더스논술교습소,서울특별시 강남구 논현로175길 25,20160314,20230627,37.5243164,127.0241243
학원,탑티어학원,서울특별시 강남구 남부순환로 2935,20160307,20230627,37.49398945,127.0613581071910
학원,잠룡승천학원,서울특별시 강남구 남부순환로 2941,20160229,20230627,0.0,0.0
교습소,정문수학교습소,서울특별시 강남구 남부순환로 2921,20160322,20230627,37.4934887,127.0597536
학원,압구정함수학학원,서울특별시 강남구 압구정로20길 15,20160315,20230627,37.5247055,127.025114
학원,르자당학원,서울특별시 강남구 논현로159길 48-3,20160325,20230627,37.5222726,127.0249621
학원,흑과백조소학원,서울특별시 강남구 선릉로 418,20160315,20230627,37.5290401,127.041123
학원,꼬레아트미술학원,서울특별시 강남구 선릉로72길 12,20160315,20230627,37.4994291,127.0524273
학원,회화랑미술학원,서울특별시 강남구 역삼로64길 9,20160325,20230627,37.5011442,127.0526662
학원,달꿈음악학원,서울특별시 강남구 자곡로 120,20160418,20230627,37.4694739,127.0917658
학원,엘와이미디어번역학원,서울특별시 강남구 압구정로 144,20160411,20230730,37.5219841,127.0183177
학원,스킬서포트교육센터컴퓨터학원,서울특별시 강남구 삼성로95길 15,20160406,20230627,37.5077756,127.0542417
학원,지씨와이에듀(GCYEdu)학원,서울특별시 강남구 선릉로64길 24,20160412,20230627,37.498140650000000,127.05430069465100
학원,오티피(OTP)영어학원,서울특별시 강남구 테헤란로8길 26,20160411,20230627,37.4973549,127.0318573
학원,에이탑트레이닝시스템학원,서울특별시 강남구 삼성로145길 16,20160412,20230627,37.5225405,127.0469618
학원,그린램프라이브러리청담캠퍼스독서실,서울특별시 강남구 삼성로133길 14,20160406,20230627,37.5194194,127.0485745
학원,이케이(EK)아트미술학원,서울특별시 강남구 테헤란로4길 38-4,20160425,20230627,37.4968648,127.0302159
학원,케이아이씨캠퍼스학원,서울특별시 강남구 테헤란로1길 10,20140925,20230627,37.4989566,127.0282211
학원,브라이튼아카데미(Brighten Academy)어학원,서울특별시 강남구 논현로152길 13,20160518,20230627,37.5212989,127.0300641
학원,엘루씨뷰티아카데미학원,서울특별시 강남구 강남대로132길 59,20160418,20230627,37.5127032,127.023707
학원,엘뮤음악학원,서울특별시 강남구 자곡로 106,20160420,20230627,37.4694739,127.0917658
학원,제이비제주국제보습학원,서울특별시 강남구 선릉로 664,20160427,20230627,37.5290401,127.041123
학원,온더데스크도곡독서실,서울특별시 강남구 도곡로 182,20160510,20230627,37.5001816,127.0648724
학원,마로학원,서울특별시 강남구 언주로94길 15,20160426,20230627,37.5043927,127.0429728
학원,유엠웨딩드레스아카데미학원,서울특별시 강남구 삼성로 726,20160513,20230627,37.5067233,127.0566608
교습소,알프렙영어교습소,서울특별시 강남구 압구정로 224,20160429,20230627,37.5219841,127.0183177
교습소,에쎈영어교습소,서울특별시 강남구 역삼로 424,20160429,20230627,37.4971992,127.041991
학원,프로픽아카데미게임그래픽학원,서울특별시 강남구 테헤란로 109,20160510,20230627,37.5086744,127.0629003
학원,최상위권수학학원,서울특별시 강남구 선릉로 225,20160510,20230627,37.5290401,127.041123
학원,바른길입시교육컨설팅학원,서울특별시 강남구 삼성로 155,20160503,20230627,37.49401,127.0629819
학원,와이앤파트너스학원,서울특별시 강남구 논현로87길 25,20160523,20230627,37.4992838,127.034267
학원,차홍아카데미학원,서울특별시 강남구 학동로33길 42,20160523,20230627,37.5164479,127.0321978
학원,퓨쳐플랜학원,서울특별시 강남구 역삼로64길 22,20160526,20230627,37.5004967,127.052971
학원,대치파인만입시관학원,서울특별시 강남구 삼성로 150,20160526,20230627,37.5067233,127.0566608
학원,진연기학원,서울특별시 강남구 논현로 625,20160524,20230627,37.5272651,127.0283095
학원,생각의숲국어논술전문학원,서울특별시 강남구 선릉로 30,20160511,20230627,37.5290401,127.041123
학원,대치투탑학원,서울특별시 강남구 선릉로 334,20160527,20230627,37.5290401,127.041123
학원,홀릭학원,서울특별시 강남구 테헤란로 108,20160609,20230627,37.5086744,127.0629003
학원,에이치앤씨직무인증학원,서울특별시 강남구 강남대로152길 17,20160601,20230627,37.5169823,127.0195537
학원,리드101자곡영어학원,서울특별시 강남구 자곡로 106,20160609,20230627,37.4694739,127.0917658
교습소,씨앗영어교습소,서울특별시 강남구 남부순환로 2927,20160509,20230627,37.49370365,127.06041386356200
교습소,윤선생우리집앞영어교실율현영어교습소,서울특별시 강남구 밤고개로21길 69,20160518,20230627,37.4733456,127.1123547
학원,더(THE)틴트미술학원,서울특별시 강남구 선릉로82길 13,20160406,20230627,37.5027707,127.0536424
학원,혜인즈블라썸플로리스트화훼학원,서울특별시 강남구 강남대로132길 11,20160613,20230627,37.5127032,127.023707
학원,아미고발레학원,서울특별시 강남구 압구정로 113-22,20160613,20230627,37.5219841,127.0183177
학원,토즈스터디센터논현독서실,서울특별시 강남구 선릉로129길 16,20160415,20230627,37.5160508,127.0400152
학원,멀홀랜드액팅스튜디오학원,서울특별시 강남구 언주로134길 18,20160406,20230627,37.517392,127.0367693
교습소,배영주미술교습소,서울특별시 강남구 개포로 623,20160620,20230627,37.4925758,127.0762475
학원,씨엠에스(CMS)대치고등2관학원,서울특별시 강남구 삼성로71길 7,20160621,20230627,37.5021519,127.0579979
학원,안상혁수학학원,서울특별시 강남구 남부순환로 2941,20160527,20230627,37.4942597,127.0619534622890
학원,한국사의달인원격교습학원,서울특별시 강남구 강남대로 340,20151210,20230627,37.5064819,127.0236118
교습소,라드유학미술교습소,서울특별시 강남구 압구정로28길 22-10,20160623,20230627,37.5251813,127.0265137
학원,미탐프리미어학원,서울특별시 강남구 도곡로 434,20160630,20230730,37.49765255,127.05799745770400
학원,사실주의연기학원,서울특별시 강남구 논현로131길 12,20160628,20230627,37.513775,127.0273425
학원,족집게어학원,서울특별시 강남구 역삼로63길 6,20160610,20230627,37.5018081,127.0523554
교습소,상산수학교습소,서울특별시 강남구 남부순환로 2917,20160526,20230627,37.4929498,127.0592055
교습소,유니팝미술교습소,서울특별시 강남구 자곡로 120,20160630,20230627,37.4694739,127.0917658
교습소,나무피아노교습소,서울특별시 강남구 남부순환로365길 26,20160627,20230627,37.4859611,127.0393615
교습소,에스엠디(SMD)수학교습소,서울특별시 강남구 삼성로63길 9,20160711,20230627,37.4999135,127.05716965
학원,하노버음악학원,서울특별시 강남구 남부순환로363길 11,20160713,20230627,37.4863276,127.0386404
학원,파워영재학원,서울특별시 강남구 도곡로 515,20160705,20230627,37.5001816,127.0648724
학원,다원교육고등관학원,서울특별시 강남구 도곡로 501,20160704,20230730,37.4993057,127.06114458339800
학원,시대인재99학원,서울특별시 강남구 도곡로 428,20160726,20230730,37.4974653,127.0573973078790
학원,파라미타학원,서울특별시 강남구 압구정로 132,20160704,20230627,37.5242605,127.0232104
학원,김종율부동산아카데미학원,서울특별시 강남구 테헤란로4길 15,20160708,20230627,37.4968648,127.0302159
학원,광림샤이닝키즈학원,서울특별시 강남구 논현로163길 33,20160628,20230627,37.5240934,127.0269989
학원,고등학원,서울특별시 강남구 도곡로 501,20160705,20230627,37.4993057,127.06114458339800
학원,위더스학원,서울특별시 강남구 학동로68길 7,20160803,20230627,37.5172971,127.04680085
학원,타임사진학원,서울특별시 강남구 언주로113길 13,20160809,20230627,37.5091943,127.03629
교습소,꿈꾸는집현전논술교습소,서울특별시 강남구 광평로10길 15,20160801,20230627,37.4827048,127.0799026
교습소,필즈수학교습소,서울특별시 강남구 압구정로 113-22,20160728,20230627,37.5219841,127.0183177
학원,시대인재77학원,서울특별시 강남구 도곡로 460,20160726,20230730,37.498433750000000,127.06069223073400
학원,어스플러스연기학원,서울특별시 강남구 강남대로 530,20160728,20230627,37.5064819,127.0236118
학원,아이비젠코리아학원,서울특별시 강남구 압구정로30길 17,20160811,20230627,37.524714,127.0290956
학원,늘푸른큰키나무학원,서울특별시 강남구 선릉로64길 15-14,20160802,20230627,37.4992221,127.053057
학원,상위권수학강남구청점학원,서울특별시 강남구 선릉로130길 20,20160720,20230627,37.5169448,127.0439564
학원,엑스매쓰(XMATH)학원,서울특별시 강남구 선릉로64길 7,20160609,20230627,37.4992221,127.053057
학원,시대인재88학원,서울특별시 강남구 삼성로57길 22,20160727,20230730,37.4978056,127.05928780163000
학원,김도현뉴미디어영어학원,서울특별시 강남구 선릉로 340,20160727,20230627,37.50023355,127.05145171379000
학원,제이디씨(JDC)무용학원,서울특별시 강남구 밤고개로21길 73,20160721,20230627,37.4733456,127.1123547
교습소,제이랩(J.lab)유학미술교습소,서울특별시 강남구 남부순환로 2921,20160720,20230627,37.4934887,127.0597536
교습소,라온논술교습소,서울특별시 강남구 자곡로 114,20160711,20230627,37.4694739,127.0917658
교습소,배우마당연기교습소,서울특별시 강남구 압구정로18길 17,20160819,20230627,37.5236292,127.0249963
학원,디아이파트너즈학원,서울특별시 강남구 도산대로8길 23,20160630,20230627,37.5160322,127.0222603
교습소,달리그린미술교습소,서울특별시 강남구 삼성로135길 41,20160805,20230627,37.5197105,127.0467852
학원,이병훈교육연구소진로진학학원,서울특별시 강남구 역삼로 423,20170215,20230627,37.4971992,127.041991
교습소,아테나논술교습소,서울특별시 강남구 선릉로 225,20160805,20230627,37.5290401,127.041123
학원,에스엠엠에이(SMMA)아카데미학원,서울특별시 강남구 학동로20길 32,20160610,20230627,37.5130122,127.0279916
학원,위드발레학원,서울특별시 강남구 테헤란로25길 15-5,20160329,20230627,37.5011212,127.0352706
학원,과학의맥학원,서울특별시 강남구 압구정로 114,20160803,20230627,37.5232849,127.02133691319700
학원,미래탐구청은1관학원,서울특별시 강남구 도곡로 434,20160729,20230627,37.49765255,127.05799745770400
교습소,인투과학교습소,서울특별시 강남구 삼성로 233,20160808,20230627,37.49804145,127.06094453943700
학원,강남잉글리쉬아카데미어학원,서울특별시 강남구 언주로164길 12,20160819,20230628,37.5255048,127.0352819
학원,유엠(UM)학원,서울특별시 강남구 개포로82길 11,20160829,20230730,37.488846,127.0670631
학원,두각하늘관학원,서울특별시 강남구 삼성로 301,20160706,20230627,37.499051300000000,127.06048790743200
학원,에스에듀학원,서울특별시 강남구 압구정로32길 25,20160901,20230627,37.5255078,127.0299015
학원,피에스아이아카데미학원,서울특별시 강남구 논현로161길 13,20160908,20230627,37.5231829,127.0253485
학원,비다이미술학원,서울특별시 강남구 역삼로3길 17-6,20160909,20230627,37.4947535,127.0312155
학원,에스비에스(SBS)아카데미게임학원,서울특별시 강남구 테헤란로5길 7,20160912,20230627,37.5014924,127.0293318
학원,홍성민영어에듀학원,서울특별시 강남구 선릉로62길 13,20160919,20230627,37.4978778,127.055098
교습소,미코와사람들미용교습소,서울특별시 강남구 학동로45길 3-4,20160913,20230627,37.5166759,127.0380278
학원,미생바둑학원,서울특별시 강남구 테헤란로2길 21,20160913,20230627,37.4966162,127.0293999
학원,압구정소수서원학원,서울특별시 강남구 압구정로18길 5,20160912,20230627,37.5236292,127.0249963
학원,러닝스푼즈학원,서울특별시 강남구 강남대로94길 15,20160920,20230627,37.501036,127.0315808
학원,서울아카데미학원,서울특별시 강남구 삼성로64길 16,20160909,20230627,37.5008445,127.0641079
교습소,정선수학교습소,서울특별시 강남구 삼성로 324,20160930,20230627,37.50083925,127.06018344653800
학원,김정준국어학원,서울특별시 강남구 도곡로77길 7,20161010,20230627,37.49881705,127.05839936172500
교습소,젠스영어교습소,서울특별시 강남구 압구정로 113-22,20160930,20230627,37.5219841,127.0183177
학원,대치메카학원,서울특별시 강남구 도곡로 428,20161011,20230627,37.4974653,127.0573973078790
학원,모다랩패션디자인학원,서울특별시 강남구 언주로172길 14,20080604,20230627,37.5272166,127.0368528
학원,제이엠케이에듀케이션(JMK EDUCATION)학원,서울특별시 강남구 도곡로 325,20161013,20230627,37.5001816,127.0648724
교습소,올바른영어교습소,서울특별시 강남구 역삼로 417,20161018,20230627,37.4971992,127.041991
학원,디자인고흐본관미술학원,서울특별시 강남구 선릉로82길 9,20161020,20230627,37.5027707,127.0536424
학원,디와이에스강인학원,서울특별시 강남구 역삼로74길 7,20161026,20230627,37.50143185,127.05534424133100
학원,예섬에스관학원,서울특별시 강남구 도곡로 413,20161017,20230628,37.497561,127.05575893903200
학원,디자인고흐신관미술학원,서울특별시 강남구 선릉로82길 9,20161013,20230627,37.5027707,127.0536424
학원,다원국어학원,서울특별시 강남구 삼성로 406,20161010,20230730,37.48472845,127.06903279398800
학원,곽샘음악학원,서울특별시 강남구 압구정로 113-22,20161004,20230627,37.5219841,127.0183177
학원,파인즈영어학원,서울특별시 강남구 압구정로28길 22-5,20161004,20230627,37.5246063,127.0276754
학원,프레즐사이언스학원,서울특별시 강남구 역삼로 536,20161101,20230627,37.4971992,127.041991
학원,에듀그룹맥스학원,서울특별시 강남구 선릉로64길 18,20161028,20230730,37.4979949,127.0536981
학원,별사탕연기학원,서울특별시 강남구 언주로87길 43,20161024,20230627,37.5011907,127.0408244
교습소,매쓰더케이(math.TheK)수학교습소,서울특별시 강남구 압구정로 224,20161103,20230627,37.5219841,127.0183177
학원,씨엠에스(CMS)중등1관학원,서울특별시 강남구 삼성로 345,20161104,20230730,37.4944502,127.0632186
학원,아폴론교육학원,서울특별시 강남구 도곡로93길 9,20160826,20230629,37.5010621,127.064742
교습소,혜윰수학교습소,서울특별시 강남구 역삼로64길 15,20161107,20230627,37.5004967,127.052971
교습소,두원수학교습소,서울특별시 강남구 선릉로64길 15-8,20161107,20230627,37.4992221,127.053057
학원,바른아트센터미술학원,서울특별시 강남구 논현로164길 21,20161108,20230627,37.5231153,127.030454
교습소,한수위수학교습소,서울특별시 강남구 압구정로29길 68,20161111,20230627,37.5297989,127.0278351
학원,에이펙스에듀학원,서울특별시 강남구 삼성로64길 41,20161107,20230627,37.5008445,127.0641079
학원,시대인재서바이벌관학원,서울특별시 강남구 도곡로 510,20150731,20230730,37.49900365,127.06215600104200
학원,김지현플러스수학학원,서울특별시 강남구 남부순환로 2936,20161115,20230627,37.4933484,127.0618811053220
학원,라인액팅스쿨학원,서울특별시 강남구 학동로33길 8,20161115,20230627,37.5164479,127.0321978
학원,그로튼아카데미학원,서울특별시 강남구 도곡로 418,20161118,20230627,37.49699445,127.05630455
학원,씨아이티코드아카데미(CIT Code Academy)학원,서울특별시 강남구 압구정로32길 11,20161121,20230627,37.5255078,127.0299015
교습소,역삼피아노교습소,서울특별시 강남구 역삼로4길 22,20161121,20230627,37.4921753,127.0323551
교습소,와이케이에스(YKS)양경숙영어교습소,서울특별시 강남구 선릉로 225,20161122,20230627,37.5290401,127.041123
학원,하이원학원,서울특별시 강남구 남부순환로 2941,20161115,20230627,37.4942597,127.0619534622890
학원,오른수학학원,서울특별시 강남구 도곡로87길 6,20161123,20230627,37.5017247,127.0619182
학원,이맥스(eMAX Englsih)어학원,서울특별시 강남구 남부순환로 2909,20161128,20230627,37.49218995,127.05746583355200
교습소,하늘발레무용교습소,서울특별시 강남구 압구정로29길 65,20161116,20230627,37.5297989,127.0278351
학원,생각하는황소3관학원,서울특별시 강남구 역삼로 448,20161130,20230627,37.4971992,127.041991
교습소,핵심엠케이(MK)고릴라수학교습소,서울특별시 강남구 도곡로77길 6,20161129,20230627,37.49876605,127.05875525774400
학원,코딩골드스쿨컴퓨터학원,서울특별시 강남구 삼성로 212,20161116,20230627,37.4996053,127.0658806
학원,김용철화실미술학원,서울특별시 강남구 남부순환로 2921,20161209,20230627,37.4934887,127.0597536
학원,아토즈수리논구술학원,서울특별시 강남구 삼성로 227,20161213,20230627,37.497433100000000,127.06132850384600
학원,묵연전통채색화학원,서울특별시 강남구 선릉로155길 25,20161206,20230627,37.5258744,127.0371625
학원,대치명인스카이수학학원,서울특별시 강남구 선릉로64길 18,20161206,20230627,37.4979949,127.0536981
학원,엘이피아카데미학원,서울특별시 강남구 언주로114길 15-3,20161208,20230627,37.5103928,127.0400147
학원,K&M수학학원,서울특별시 강남구 선릉로132길 13,20161215,20230627,37.5185171,127.0442398
학원,247에듀케어학원,서울특별시 강남구 도곡로 188,20161216,20230627,37.5001816,127.0648724
교습소,미립국어교습소,서울특별시 강남구 도곡로 510,20161116,20230627,37.49900365,127.06215600104200
교습소,일원튼튼마스터클럽영어교습소,서울특별시 강남구 광평로19길 10,20161212,20230627,37.4846311,127.0864389
학원,유투엠대치원학원,서울특별시 강남구 헌릉로569길 27,20161212,20230627,37.4670378,127.0978252
교습소,개념을잘잡아주는수학교습소,서울특별시 강남구 삼성로4길 17,20161216,20230627,37.4866849,127.0689592
교습소,꿈꾸는화실미술교습소,서울특별시 강남구 압구정로 224,20161221,20230627,37.5219841,127.0183177
교습소,유씨엘에이국제학교프렙영어교습소,서울특별시 강남구 삼성로61길 41,20161220,20230730,37.4985537,127.057231
학원,수천하학원,서울특별시 강남구 봉은사로57길 53,20161221,20230627,37.5111807,127.0453701
교습소,강남일원스즈키바이올린음악교습소,서울특별시 강남구 광평로19길 10,20161223,20230627,37.4846311,127.0864389
교습소,해법수학교습소,서울특별시 강남구 삼성로135길 41,20161216,20230627,37.5197105,127.0467852
교습소,에스메타매쓰(S Meta Math)수학교습소,서울특별시 강남구 남부순환로365길 26,20161222,20230627,37.4859611,127.0393615
교습소,벡터수학교습소,서울특별시 강남구 남부순환로 2927,20161226,20230627,37.49370365,127.06041386356200
학원,시매쓰영재중등2관학원,서울특별시 강남구 도곡로 408,20161226,20230627,37.49669695,127.055348453892
학원,매그나학원,서울특별시 강남구 삼성로 150,20161226,20230627,37.5067233,127.0566608
학원,인듀어런스잉글리시(Endurance English)영어학원,서울특별시 강남구 선릉로64길 8,20121231,20230627,37.4992221,127.053057
학원,원어비국어학원,서울특별시 강남구 선릉로64길 15,20161130,20230627,37.4992221,127.053057
학원,엠비씨아카데미연극학원,서울특별시 강남구 논현로86길 29,20161221,20230627,37.50055025,127.03980913830600
학원,메이드5관학원,서울특별시 강남구 도곡로 430,20161111,20230627,37.497513,127.05758893260000
학원,키아나연기학원,서울특별시 강남구 논현로 554,20161128,20230627,37.5272651,127.0283095
학원,엠엘씨(MLC)영어전문학원,서울특별시 강남구 도산대로27길 18,20161111,20230627,37.5218007,127.0274785
학원,"학원,날개를달다학원",서울특별시 강남구 역삼로 462,20161104,20230627,37.4971992,127.041991
학원,메르뷰미용학원,서울특별시 강남구 학동로 332,20160919,20230627,37.5199698,127.056947
학원,시대인재부엉이라이브러리이(E)관5독서실,서울특별시 강남구 도곡로 503,20161230,20230627,37.49938275,127.0614613954730
학원,마루국어압구정학원,서울특별시 강남구 압구정로 162,20161230,20230627,37.5219841,127.0183177
학원,아이엔어학원,서울특별시 강남구 도곡로 526,20161229,20230627,37.49957115,127.06393135259000
학원,영본어학원,서울특별시 강남구 도곡로 532,20161230,20230627,37.49978765,127.06459990508500
학원,시대인재부엉이라이브러리이(E)관6독서실,서울특별시 강남구 도곡로 503,20161230,20230627,37.49938275,127.0614613954730
학원,하이클래스학원,서울특별시 강남구 선릉로 713,20170102,20230627,37.5290401,127.041123
학원,대치솔학원,서울특별시 강남구 선릉로72길 21,20161228,20230627,37.50059185,127.05282035267100
학원,아이씨씨텍스타일디자인학원,서울특별시 강남구 논현로149길 65,20170103,20230627,37.5177911,127.0257898
교습소,한우리자곡독서논술교습소,서울특별시 강남구 자곡로 106,20170106,20230627,37.4694739,127.0917658
학원,더블유프렙어학원,서울특별시 강남구 압구정로28길 22-5,20170106,20230627,37.5246063,127.0276754
학원,이노블스언주영어학원,서울특별시 강남구 남부순환로365길 39,20170106,20230627,37.4878265,127.0398415
교습소,더베스트수학교습소,서울특별시 강남구 삼성로64길 5,20170110,20230627,37.5004417,127.060492
학원,창의적열정교육연구소학원,서울특별시 강남구 선릉로 325,20170112,20230627,37.5290401,127.041123
학원,씨게이트압구정어학학원,서울특별시 강남구 압구정로18길 25,20170112,20230627,37.5234413,127.02558465233200
학원,엔티비(NTB)학원,서울특별시 강남구 개포로22길 32,20170116,20230627,37.4760298,127.050135
학원,시대인재98학원,서울특별시 강남구 도곡로 434,20170117,20230730,37.49765255,127.05799745770400
학원,대치잉글리쉬파크어학원,서울특별시 강남구 영동대로 229,20170117,20230627,37.49946765,127.06739587960400
학원,대찬시대학원,서울특별시 강남구 도곡로 432,20170118,20230730,37.497525950000000,127.0578123131810
교습소,아룸배움미용교습소,서울특별시 강남구 역삼로 420,20170110,20230627,37.4971992,127.041991
교습소,메이저수학교습소,서울특별시 강남구 삼성로67길 49,20170120,20230627,37.5002957,127.0563369
교습소,세실피아노교습소,서울특별시 강남구 학동로81길 7,20170120,20230627,37.5202333,127.0504647
학원,블랙칸댄스학원,서울특별시 강남구 테헤란로14길 25,20170124,20230627,37.4989206,127.0331056
교습소,반짝이는상상중공예교습소,서울특별시 강남구 삼성로 150,20170125,20230627,37.5067233,127.0566608
학원,개념폴리아2관학원,서울특별시 강남구 남부순환로 2911-1,20170125,20230627,37.49271575,127.05774815000000
교습소,최상위지름길수학교습소,서울특별시 강남구 도곡로 510,20170126,20230627,37.49900365,127.06215600104200
학원,토즈스터디센터세곡독서실,서울특별시 강남구 헌릉로569길 27,20170126,20230627,37.4670378,127.0978252
학원,숨마투스선릉학원,서울특별시 강남구 선릉로72길 8,20170202,20230627,37.5001511,127.0534272
학원,비바댄스스포츠학원,서울특별시 강남구 학동로4길 14,20170202,20230627,37.5100561,127.023491
학원,이맥스영어(emax english)원격학원,서울특별시 강남구 도곡로 528,20161209,20230627,37.499653250000000,127.06414744033000
학원,당근영어원격학원,서울특별시 강남구 강남대로 488,20161209,20230627,37.5064819,127.0236118
학원,펀웨이학원,서울특별시 강남구 논현로63길 62,20170206,20230627,37.4919623,127.0375573
학원,아임뉴댄스학원,서울특별시 강남구 선릉로93길 10,20170215,20230627,37.5048128,127.0467862
학원,남선생과학학원,서울특별시 강남구 도곡로 510,20170215,20230627,37.49900365,127.06215600104200
학원,글로벌퍼스트2관학원,서울특별시 강남구 도곡로78길 22,20170215,20230627,37.496800750000000,127.05940410635700
학원,맨투맨권수학학원,서울특별시 강남구 남부순환로365길 38,20170215,20230730,37.4878265,127.0398415
학원,지스퀘어모델아카데미학원,서울특별시 강남구 언주로165길 9,20170217,20230627,37.5258585,127.0323565
학원,우선생과학학원,서울특별시 강남구 역삼로 529,20170220,20230627,37.4971992,127.041991
학원,에듀코치개별지도대치한티학원,서울특별시 강남구 선릉로64길 11-4,20170221,20230627,37.4992221,127.053057
교습소,로제타스톤영어교실교습소,서울특별시 강남구 남부순환로365길 32,20170221,20230627,37.4878265,127.0398415
학원,유아이에스아메리카어학원,서울특별시 강남구 역삼로 464-1,20170221,20230627,37.5029327,127.0581438
교습소,류샘중국어교습소,서울특별시 강남구 삼성로 311,20170223,20230627,37.483534400000000,127.0683471483740
학원,디앤디학원,서울특별시 강남구 도곡로63길 25,20170223,20230627,37.4981775,127.0540753
학원,청담뷰티학원,서울특별시 강남구 선릉로162길 11,20170227,20230627,37.5263534,127.0435164
교습소,에?과학교습소,서울특별시 강남구 도곡로 405,20170306,20230627,37.49377735,127.04850715502100
교습소,삼릉음악교습소,서울특별시 강남구 봉은사로63길 25,20170306,20230627,37.5133358,127.0464764
학원,사관등용문학원,서울특별시 강남구 도곡로 516,20170313,20230730,37.4991729,127.0629734
학원,탑리딩영어학원,서울특별시 강남구 남부순환로 2941,20170314,20230627,37.4942597,127.0619534622890
교습소,제2슈베르트바이올린교습소,서울특별시 강남구 선릉로 225,20170314,20230627,37.5290401,127.041123
학원,강남뷰티미(美)아카데미학원,서울특별시 강남구 선릉로89길 7,20170314,20230627,37.5031882,127.0475941
학원,티앤엠(T&M)미술학원,서울특별시 강남구 테헤란로4길 38-5,20170302,20230627,37.4968648,127.0302159
