,도로명주소,Latitude,Longitude
1746,서울특별시 강남구 영동대로114길 33,37.5164925,127.0622243
1747,서울특별시 강남구 봉은사로69길 43,37.5147198,127.0481644
1748,서울특별시 강남구 선릉로116길 14,37.5125533,127.0443268
1749,서울특별시 강남구 삼성로107길 17,37.5111387,127.0524449
1750,서울특별시 강남구 봉은사로57길 27,37.5125456,127.0445178
1751,서울특별시 강남구 영동대로115길 11,37.5145464,127.0589311
1752,서울특별시 강남구 봉은사로 461,37.5123927,127.0500801
1753,서울특별시 강남구 봉은사로64길 3-6,37.5110212,127.0481956
1754,서울특별시 강남구 영동대로 630-7,37.5165915,127.0599681
1755,서울특별시 강남구 봉은사로61길 48,37.5141813,127.0454503
1756,서울특별시 강남구 봉은사로71길 44,37.5150841,127.0490709
1757,서울특별시 강남구 선릉로112길 21-4,37.5118527,127.045432
1758,서울특별시 강남구 삼성로115길 47-5,37.5135417,127.048544
1759,서울특별시 강남구 봉은사로64길 3-5,37.5111514,127.0481161
1760,서울특별시 강남구 봉은사로59길 14,37.5119416,127.0458079
1761,서울특별시 강남구 봉은사로67길 38,37.5141921,127.047845
1762,서울특별시 강남구 영동대로118길 22,37.5163479,127.0613865
1763,서울특별시 강남구 봉은사로67길 3-4,37.5121335,127.0486358
1764,서울특별시 강남구 삼성로115길 37-6,37.5136007,127.049138
1765,서울특별시 강남구 봉은사로109길 8,37.5155721,127.0644386
1766,서울특별시 강남구 영동대로122길 10,37.5167269,127.0599902
1767,서울특별시 강남구 봉은사로69길 42,37.5146592,127.0484451
1768,서울특별시 강남구 봉은사로109길 66,37.5188387,127.0636557
1769,서울특별시 강남구 삼성로112길 17,37.5152079,127.0532665
1770,서울특별시 강남구 봉은사로57길 57,37.5144653,127.0437809
1771,서울특별시 강남구 선릉로126길 14-16,37.514412,127.0435654
1772,서울특별시 강남구 봉은사로59길 18,37.5121177,127.0456904
1773,서울특별시 강남구 삼성로107길 23,37.5110007,127.0520803
1774,서울특별시 강남구 봉은사로82길 16,37.5121208,127.0549994
1775,서울특별시 강남구 선릉로116길 19-6,37.5132862,127.0447666
1776,서울특별시 강남구 학동로82길 28,37.5170744,127.0518942
1777,서울특별시 강남구 봉은사로82길 9-3,37.5128032,127.0551647
1778,서울특별시 강남구 영동대로114길 17,37.5158894,127.0612007
1779,서울특별시 강남구 봉은사로 447,37.5119311,127.0486118
1780,서울특별시 강남구 봉은사로82길 30-3,37.5110396,127.0551423
1781,서울특별시 강남구 봉은사로73길 3-6,37.5127192,127.0503646
1782,서울특별시 강남구 봉은사로63길 19,37.5126304,127.0465786
1783,서울특별시 강남구 선릉로112길 33,37.5119157,127.0462262
1784,서울특별시 강남구 봉은사로55길 20,37.5119126,127.0443654
1785,서울특별시 강남구 영동대로118길 62,37.5177552,127.063345
1786,서울특별시 강남구 봉은사로73길 46-5,37.515576,127.0500125
1787,서울특별시 강남구 삼성로122길 22,37.5178784,127.0547612
1788,서울특별시 강남구 영동대로122길 22,37.5171951,127.0611778
1789,서울특별시 강남구 학동로56길 41,37.514649,127.0432898
1790,서울특별시 강남구 봉은사로59길 44,37.5138531,127.0448862
1791,서울특별시 강남구 봉은사로109길 49-12,37.5182909,127.0619887
1792,서울특별시 강남구 삼성로116길 11,37.5150285,127.0532398
1793,서울특별시 강남구 영동대로114길 7-9,37.5159517,127.0602072
1794,서울특별시 강남구 삼성로108길 8,37.5117913,127.0547593
1795,서울특별시 강남구 영동대로118길 12-6,37.515861,127.0607578
1796,서울특별시 강남구 봉은사로61길 38-1,37.5138579,127.0457823
1797,서울특별시 강남구 봉은사로109길 34,37.5171822,127.063131
1798,서울특별시 강남구 봉은사로70길 9,37.5115091,127.0505816
1799,서울특별시 강남구 봉은사로55길 37,37.5129523,127.0436734
1800,서울특별시 강남구 영동대로114길 19,37.5160194,127.0613946
1801,서울특별시 강남구 봉은사로73길 17-6,37.5135413,127.0500189
1802,서울특별시 강남구 삼성로103길 17,37.5100158,127.0532487
1803,서울특별시 강남구 봉은사로82길 28-1,37.5114752,127.0552249
1804,서울특별시 강남구 봉은사로71길 17,37.513292,127.0496162
1805,서울특별시 강남구 봉은사로55길 42-8,37.5134121,127.0441488
1806,서울특별시 강남구 삼성로115길 30-3,37.514524,127.0495215
1807,서울특별시 강남구 봉은사로57길 18,37.5120051,127.0450073
1808,서울특별시 강남구 봉은사로57길 14,37.5117603,127.0451205
1809,서울특별시 강남구 영동대로122길 9,37.5170356,127.0600048
1810,서울특별시 강남구 영동대로122길 46,37.5183394,127.0617614
1811,서울특별시 강남구 봉은사로72길 38,37.5100834,127.0522465
1812,서울특별시 강남구 영동대로122길 23,37.5173253,127.0607934
1813,서울특별시 강남구 선릉로120길 4-3,37.5135835,127.0432432
1814,서울특별시 강남구 삼성로115길 37-4,37.5138682,127.0490173
1815,서울특별시 강남구 헌릉로571길 34-32,37.4693469,127.100839
1816,서울특별시 강남구 헌릉로571길 70-11,37.468189,127.097263
1817,서울특별시 강남구 자곡로 36,37.4681089,127.0947821
1818,서울특별시 강남구 헌릉로571길 46-22,37.4693026,127.1002643
1819,서울특별시 강남구 헌릉로569길 52-35,37.4684578,127.0985585
1820,서울특별시 강남구 압구정로2길 18-2,37.5205075,127.0194467
1821,서울특별시 강남구 압구정로14길 13,37.5235251,127.0234346
1822,서울특별시 강남구 논현로157길 54,37.5210751,127.0242778
1823,서울특별시 강남구 논현로157길 45,37.5213473,127.0247142
1824,서울특별시 강남구 논현로151길 39,37.5196282,127.0249633
1825,서울특별시 강남구 압구정로42길 25-11,37.5271397,127.0359722
1826,서울특별시 강남구 도산대로51길 28,37.5249663,127.0380373
1827,서울특별시 강남구 도산대로23길 25,37.5205605,127.0256733
1828,서울특별시 강남구 논현로155길 30-4,37.52155,127.0255608
1829,서울특별시 강남구 논현로157길 52-1,37.521217,127.0241827
1830,서울특별시 강남구 압구정로4길 19,37.5214792,127.0205906
1831,서울특별시 강남구 논현로164길 16-4,37.5231892,127.0294527
1832,서울특별시 강남구 강남대로158길 34-1,37.5194911,127.021678
1833,서울특별시 강남구 논현로155길 23,37.5214773,127.0262688
1834,서울특별시 강남구 도산대로35길 22-1,37.5222476,127.0306225
1835,서울특별시 강남구 논현로157길 36,37.5219337,127.0251714
1836,서울특별시 강남구 강남대로160길 41,37.5205377,127.0219117
1837,서울특별시 강남구 강남대로162길 27-6,37.5207824,127.020709
1838,서울특별시 강남구 도산대로25길 15-13,37.5205827,127.026729
1839,서울특별시 강남구 논현로172길 25,37.5255941,127.0308661
1840,서울특별시 강남구 논현로160길 19,37.5228231,127.0295141
1841,서울특별시 강남구 논현로157길 51,37.5208622,127.0245564
1842,서울특별시 강남구 논현로159길 36-5,37.5226943,127.0249043
1843,서울특별시 강남구 논현로168길 46,37.5230947,127.0318748
1844,서울특별시 강남구 강남대로158길 34-2,37.51944,127.0215514
1845,서울특별시 강남구 언주로157길 7,37.5237741,127.0322877
1846,서울특별시 강남구 도산대로23길 37,37.5212336,127.0248761
1847,서울특별시 강남구 강남대로162길 27-14,37.5210369,127.0212035
1848,서울특별시 강남구 논현로168길 43-5,37.5236258,127.0317879
1849,서울특별시 강남구 도산대로33길 14,37.5216477,127.0301446
1850,서울특별시 강남구 도산대로19길 17,37.5199057,127.0251127
1851,서울특별시 강남구 언주로151길 7,37.5220123,127.032833
1852,서울특별시 강남구 도산대로35길 21-1,37.5222713,127.0301391
1853,서울특별시 강남구 압구정로32길 31,37.5256574,127.0301481
1854,서울특별시 강남구 논현로157길 24,37.5223557,127.0261658
1855,서울특별시 강남구 논현로164길 36,37.5226974,127.0310487
1856,서울특별시 강남구 강남대로154길 34,37.5181763,127.021821
1857,서울특별시 강남구 강남대로160길 39,37.5204651,127.0217625
1858,서울특별시 강남구 논현로159길 22-1,37.5230935,127.0260188
1859,서울특별시 강남구 언주로168길 6-5,37.5261143,127.0341364
1860,서울특별시 강남구 압구정로32길 51,37.5241546,127.0301035
1861,서울특별시 강남구 압구정로36길 26,37.5267584,127.0311062
1862,서울특별시 강남구 압구정로36길 50,37.5251777,127.0311606
1863,서울특별시 강남구 압구정로32길 38,37.5250095,127.0294918
1864,서울특별시 강남구 압구정로34길 33,37.5259756,127.0307125
1865,서울특별시 강남구 압구정로32길 37,37.5249797,127.0302069
1866,서울특별시 강남구 논현로164길 29,37.5230658,127.0307762
1867,서울특별시 강남구 논현로157길 17,37.5221988,127.0265764
1868,서울특별시 강남구 논현로155길 34,37.5212849,127.0253144
1869,서울특별시 강남구 강남대로162길 35,37.5207633,127.021165
1870,서울특별시 강남구 강남대로110길 19-4,37.5041391,127.0265566
1871,서울특별시 강남구 테헤란로13길 47-7,37.5027626,127.0307149
1872,서울특별시 강남구 언주로99길 13-4,37.5053966,127.039715
1873,서울특별시 강남구 언주로99길 13-3,37.5054498,127.0398855
1874,서울특별시 강남구 언주로93길 28-7,37.5038169,127.0394117
1875,서울특별시 강남구 봉은사로50길 21,37.5087381,127.0435041
1876,서울특별시 강남구 봉은사로48길 13,37.5086586,127.0416939
1877,서울특별시 강남구 언주로104길 29-1,37.5079271,127.0426074
1878,서울특별시 강남구 언주로104길 13,37.5073971,127.041289
1879,서울특별시 강남구 언주로108길 16,37.5083506,127.0406965
1880,서울특별시 강남구 선릉로103길 25,37.5064468,127.0446225
1881,서울특별시 강남구 테헤란로51길 24,37.5054731,127.0459493
1882,서울특별시 강남구 테헤란로51길 27,37.5053511,127.0455249
1883,서울특별시 강남구 언주로79길 14,37.4993469,127.0428781
1884,서울특별시 강남구 논현로80길 28,37.4984454,127.040653
1885,서울특별시 강남구 테헤란로30길 49,37.4981129,127.0405618
1886,서울특별시 강남구 역삼로33길 17,37.4983242,127.0412675
1887,서울특별시 강남구 역삼로33길 20,37.4985443,127.0417211
1888,서울특별시 강남구 언주로75길 23,37.4981811,127.0424973
1889,서울특별시 강남구 언주로75길 21,37.4982652,127.0426681
1890,서울특별시 강남구 역삼로9길 26,37.4958471,127.0340019
1891,서울특별시 강남구 테헤란로22길 68,37.495962,127.0346103
1892,서울특별시 강남구 역삼로17길 26,37.4965496,127.0364738
1893,서울특별시 강남구 역삼로17길 14,37.4956894,127.0362395
1894,서울특별시 강남구 역삼로17길 17,37.4959842,127.0359945
1895,서울특별시 강남구 역삼로11길 3-11,37.4952957,127.0341225
1896,서울특별시 강남구 논현로72길 33,37.4965417,127.0419717
1897,서울특별시 강남구 역삼로34길 5,37.496953,127.0423545
1898,서울특별시 강남구 언주로71길 19-6,37.4965409,127.043396
1899,서울특별시 강남구 논현로70길 26-1,37.4954385,127.0419125
1900,서울특별시 강남구 논현로70길 26,37.4955496,127.0418331
1901,서울특별시 강남구 도곡로25길 32,37.4947928,127.0408962
1902,서울특별시 강남구 언주로69길 17,37.496192,127.0439814
1903,서울특별시 강남구 언주로69길 17-5,37.4960792,127.0441669
1904,서울특별시 강남구 도곡로25길 26,37.4944698,127.0410289
1905,서울특별시 강남구 논현로68길 14,37.4946654,127.0411692
1906,서울특별시 강남구 논현로68길 14-1,37.4946102,127.041499
1907,서울특별시 강남구 논현로66길 26-4,37.4942702,127.0424369
1908,서울특별시 강남구 언주로65길 31,37.494643,127.0434303
1909,서울특별시 강남구 역삼로20길 21,37.4940456,127.0383796
1910,서울특별시 강남구 역삼로18길 12,37.4940539,127.0362541
1911,서울특별시 강남구 논현로71길 23-6,37.494165,127.0375831
1912,서울특별시 강남구 도곡로13길 24,37.4927983,127.0361327
1913,서울특별시 강남구 논현로65길 46,37.4926326,127.0366515
1914,서울특별시 강남구 논현로65길 36,37.4928822,127.0375049
1915,서울특별시 강남구 도곡로17길 24-3,37.493073,127.0372579
1916,서울특별시 강남구 논현로67길 27,37.4936113,127.0377026
1917,서울특별시 강남구 논현로65길 26,37.4931593,127.0383306
1918,서울특별시 강남구 논현로65길 28-6,37.4933224,127.0380785
1919,서울특별시 강남구 강남대로110길 22,37.5036813,127.026602
1920,서울특별시 강남구 강남대로98길 22,37.50084,127.028477
1921,서울특별시 강남구 역삼로10길 11,37.4934931,127.0342166
1922,서울특별시 강남구 역삼로14길 18-4,37.4933566,127.0353063
1923,서울특별시 강남구 역삼로12길 9-2,37.4936407,127.0350004
1924,서울특별시 강남구 논현로63길 60,37.4916541,127.0361306
1925,서울특별시 강남구 강남대로62길 31-10,37.4916322,127.0339219
1926,서울특별시 강남구 도곡로5길 16,37.4914338,127.0338053
1927,서울특별시 강남구 강남대로62길 35-7,37.4915377,127.0341337
1928,서울특별시 강남구 언주로100길 14-4,37.5063208,127.042188
1929,서울특별시 강남구 봉은사로 44-21,37.5109479,127.047282
1930,서울특별시 강남구 테헤란로51길 28,37.5055502,127.0456777
1931,서울특별시 강남구 테헤란로16길 38,37.4971624,127.0344498
1932,서울특별시 강남구 논현로66길 13,37.4943358,127.0413569
1933,서울특별시 강남구 언주로65길 19-1,37.494856,127.0444908
1934,서울특별시 강남구 도곡로51길 6,37.4958184,127.0497142
1935,서울특별시 강남구 테헤란로53길 39,37.5063387,127.0451977
1936,서울특별시 강남구 논현로65길 28-1,37.4930876,127.038193
1937,서울특별시 강남구 언주로106길 21,37.5081837,127.0414466
1938,서울특별시 강남구 테헤란로25길 37,37.5029338,127.0348252
1939,서울특별시 강남구 테헤란로14길 34,37.4972019,127.0336262
1940,서울특별시 강남구 봉은사로48길 50-13,37.5058401,127.0431972
1941,서울특별시 강남구 테헤란로53길 47,37.506652,127.0446943
1942,서울특별시 강남구 봉은사로44길 53,37.5061662,127.0420489
1943,서울특별시 강남구 언주로100길 17,37.5067936,127.0422074
1944,서울특별시 강남구 테헤란로25길 15-8,37.5018338,127.0346475
1945,서울특별시 강남구 언주로69길 23-3,37.4959435,127.0436897
1946,서울특별시 강남구 논현로106길 17,37.5064799,127.0356674
1947,서울특별시 강남구 역삼로34길 5-1,37.4967795,127.042314
1948,서울특별시 강남구 언주로63길 28,37.4943117,127.0439421
1949,서울특별시 강남구 테헤란로47길 19,37.5048992,127.0452331
1950,서울특별시 강남구 테헤란로55길 49,37.5069517,127.044903
1951,서울특별시 강남구 언주로70길 34,37.4975577,127.0483457
1952,서울특별시 강남구 언주로67길 21-1,37.4953494,127.0440115
1953,서울특별시 강남구 언주로93길 32-3,37.5034116,127.0392167
1954,서울특별시 강남구 도곡로37길 51,37.4970367,127.0441518
1955,서울특별시 강남구 언주로71길 25-7,37.4963587,127.0433013
1956,서울특별시 강남구 테헤란로7길 8,37.4997632,127.0310725
1957,서울특별시 강남구 논현로71길 27,37.4942447,127.0373656
1958,서울특별시 강남구 논현로106길 50,37.5069937,127.0383806
1959,서울특별시 강남구 논현로106길 48-1,37.5068612,127.0384135
1960,서울특별시 강남구 논현로106길 46,37.5069318,127.0381715
1961,서울특별시 강남구 언주로81길 43,37.499323,127.0402417
1962,서울특별시 강남구 테헤란로13길 22-11,37.501672,127.0320739
1963,서울특별시 강남구 테헤란로13길 22-7,37.5014451,127.032184
1964,서울특별시 강남구 테헤란로13길 22-9,37.5015592,127.0321289
1965,서울특별시 강남구 선릉로99길 18,37.5059654,127.0462142
1966,서울특별시 강남구 테헤란로43길 36,37.5054841,127.0443371
1967,서울특별시 강남구 역삼로11길 3-12,37.4951702,127.0342626
1968,서울특별시 강남구 언주로71길 25,37.4967778,127.0431087
1969,서울특별시 강남구 역삼로12길 17-2,37.4932563,127.0351812
1970,서울특별시 강남구 언주로103길 49,37.5056345,127.0361752
1971,서울특별시 강남구 역삼로3길 20-3,37.4950809,127.0314136
1972,서울특별시 강남구 역삼로10길 9,37.4936189,127.0341574
1973,서울특별시 강남구 역삼로11길 14,37.4948659,127.0348832
1974,서울특별시 강남구 언주로71길 19-3,37.4968205,127.0435383
1975,서울특별시 강남구 봉은사로48길 44-13,37.5060889,127.0427485
1976,서울특별시 강남구 선릉로103길 21-16,37.5062501,127.0449827
1977,서울특별시 강남구 테헤란로53길 57-17,37.5060482,127.0437497
1978,서울특별시 강남구 논현로65길 37,37.492648,127.0374225
1979,서울특별시 강남구 언주로106길 15,37.5080729,127.0410713
1980,서울특별시 강남구 역삼로37길 11-14,37.4985806,127.0418442
1981,서울특별시 강남구 언주로71길 28,37.49694,127.0427792
1982,서울특별시 강남구 테헤란로34길 33-11,37.4996567,127.0417452
1983,서울특별시 강남구 테헤란로22길 27,37.4981911,127.0358576
1984,서울특별시 강남구 언주로79길 29,37.4987639,127.041814
1985,서울특별시 강남구 역삼로11길 17-4,37.4953524,127.035041
1986,서울특별시 강남구 논현로75길 28,37.4965168,127.0365913
1987,서울특별시 강남구 테헤란로32길 53,37.4979894,127.0411755
1988,서울특별시 강남구 테헤란로39길 35-2,37.5048541,127.0405427
1989,서울특별시 강남구 논현로71길 30,37.4945564,127.03696
1990,서울특별시 강남구 강남대로110길 76,37.5028895,127.0306493
1991,서울특별시 강남구 언주로69길 17-4,37.4959942,127.0438568
1992,서울특별시 강남구 테헤란로57길 26,37.5062942,127.0471718
1993,서울특별시 강남구 테헤란로51길 47,37.5057663,127.0439476
1994,서울특별시 강남구 논현로63길 5,37.4932088,127.0398891
1995,서울특별시 강남구 역삼로25길 16-4,37.4974137,127.0399585
1996,서울특별시 강남구 논현로79길 37,37.4970436,127.0351988
1997,서울특별시 강남구 논현로79길 13,37.4975003,127.0371618
1998,서울특별시 강남구 논현로79길 11,37.4974904,127.0373606
1999,서울특별시 강남구 봉은사로48길 44-7,37.5065398,127.0428781
2000,서울특별시 강남구 언주로67길 15-1,37.4955132,127.0445625
2001,서울특별시 강남구 논현로102길 50,37.5059333,127.0392275
2002,서울특별시 강남구 테헤란로53길 41,37.506443,127.0450272
2003,서울특별시 강남구 논현로75길 37,37.4965123,127.0356942
2004,서울특별시 강남구 논현로70길 28,37.4956007,127.0420158
2005,서울특별시 강남구 논현로72길 27,37.496316,127.0415131
2006,서울특별시 강남구 테헤란로37길 13-8,37.5030297,127.0400057
2007,서울특별시 강남구 테헤란로53길 67,37.5074832,127.0432898
2008,서울특별시 강남구 언주로71길 5-4,37.497348,127.0444453
2009,서울특별시 강남구 봉은사로26길 22-8,37.5052371,127.0330637
2010,서울특별시 강남구 테헤란로19길 34-10,37.5022215,127.0338057
2011,서울특별시 강남구 도곡로23길 20,37.4936419,127.0395572
2012,서울특별시 강남구 논현로106길 16,37.5061957,127.0356758
2013,서울특별시 강남구 도곡로57길 6,37.4963514,127.0514472
2014,서울특별시 강남구 언주로104길 30,37.5075911,127.042809
2015,서울특별시 강남구 도곡로37길 33,37.4959124,127.0446625
2016,서울특별시 강남구 도곡로17길 28,37.4931981,127.0370474
2017,서울특별시 강남구 언주로81길 15,37.4999252,127.0424561
2018,서울특별시 강남구 언주로98길 36,37.5045278,127.0446289
2019,서울특별시 강남구 언주로99길 21-5,37.5052437,127.0393286
2020,서울특별시 강남구 언주로97길 30,37.5050003,127.039002
2021,서울특별시 강남구 역삼로34길 28,37.4953369,127.0427326
2022,서울특별시 강남구 언주로69길 28,37.4961666,127.043141
2023,서울특별시 강남구 역삼로38길 16,37.4968779,127.0437304
2024,서울특별시 강남구 논현로67길 15,37.4938881,127.0387256
2025,서울특별시 강남구 봉은사로26길 23-1,37.5055738,127.0340618
2026,서울특별시 강남구 논현로75길 24,37.4964409,127.0368808
2027,서울특별시 강남구 논현로67길 46,37.4934996,127.036214
2028,서울특별시 강남구 논현로75길 26,37.4964811,127.0367271
2029,서울특별시 강남구 도곡로17길 16,37.4924563,127.0374003
2030,서울특별시 강남구 언주로71길 25-1,37.4967778,127.0431087
2031,서울특별시 강남구 논현로68길 6,37.4945151,127.0405849
2032,서울특별시 강남구 선릉로69길 3,37.4985252,127.0514013
2033,서울특별시 강남구 언주로81길 27,37.4997152,127.0415204
2034,서울특별시 강남구 논현로79길 32,37.4974749,127.0354354
2035,서울특별시 강남구 논현로65길 16,37.4933962,127.0390219
2036,서울특별시 강남구 테헤란로53길 36,37.5063317,127.04562
2037,서울특별시 강남구 역삼로17길 30,37.4966956,127.036584
2038,서울특별시 강남구 역삼로38길 18,37.4967206,127.0438032
2039,서울특별시 강남구 도곡로19길 23,37.4932439,127.0375599
2040,서울특별시 강남구 논현로65길 14,37.4934445,127.0391859
2041,서울특별시 강남구 논현로68길 19,37.4949936,127.0415268
2042,서울특별시 강남구 역삼로11길 20,37.4950693,127.0353447
2043,서울특별시 강남구 논현로66길 27,37.4946081,127.042512
2044,서울특별시 강남구 논현로65길 47,37.4923705,127.0365944
2045,서울특별시 강남구 봉은사로48길 19,37.5082927,127.0418872
2046,서울특별시 강남구 논현로67길 28,37.4937975,127.0376148
2047,서울특별시 강남구 테헤란로28길 37,37.498775,127.0396975
2048,서울특별시 강남구 논현로65길 42,37.492712,127.0369058
2049,서울특별시 강남구 언주로93길 14-5,37.5041121,127.0405242
2050,서울특별시 강남구 선릉로107길 7-3,37.5087817,127.0437272
2051,서울특별시 강남구 언주로71길 33,37.4964832,127.042478
2052,서울특별시 강남구 언주로106길 24,37.5079156,127.0417982
2053,서울특별시 강남구 언주로97길 23-4,37.5047128,127.0394034
2054,서울특별시 강남구 봉은사로44길 74,37.5052969,127.0433527
2055,서울특별시 강남구 역삼로17길 15,37.4958327,127.035929
2056,서울특별시 강남구 봉은사로44길 25,37.5075905,127.0406474
2057,서울특별시 강남구 논현로70길 31,37.4960017,127.0422347
2058,서울특별시 강남구 논현로67길 34-3,37.4938082,127.0369046
2059,서울특별시 강남구 논현로67길 34-4,37.493895,127.0371652
2060,서울특별시 강남구 언주로97길 31-6,37.5043302,127.0387877
2061,서울특별시 강남구 언주로104길 12-10,37.5067228,127.0417787
2062,서울특별시 강남구 테헤란로22길 70,37.4959474,127.034409
2063,서울특별시 강남구 논현로65길 44,37.4926715,127.0367795
2064,서울특별시 강남구 논현로63길 62,37.4916059,127.0359728
2065,서울특별시 강남구 논현로61길 7,37.4927482,127.039929
2066,서울특별시 강남구 언주로69길 16,37.4964086,127.0439477
2067,서울특별시 강남구 테헤란로53길 34,37.5062375,127.0457709
2068,서울특별시 강남구 논현로65길 35,37.492706,127.0376143
2069,서울특별시 강남구 테헤란로19길 21-7,37.5013847,127.0325978
2070,서울특별시 강남구 논현로106길 19,37.5065285,127.0358309
2071,서울특별시 강남구 언주로65길 24,37.4950374,127.0439889
2072,서울특별시 강남구 언주로98길 39-12,37.505275,127.0453218
2073,서울특별시 강남구 논현로68길 28,37.4950018,127.0423061
2074,서울특별시 강남구 논현로67길 34-2,37.4937849,127.0372307
2075,서울특별시 강남구 언주로63길 7,37.4945548,127.0457388
2076,서울특별시 강남구 논현로 337,37.4952333,127.0391983
2077,서울특별시 강남구 테헤란로39길 31,37.5044597,127.0407405
2078,서울특별시 강남구 테헤란로39길 35,37.5046897,127.0406321
2079,서울특별시 강남구 언주로104길 41,37.5082922,127.0432954
2080,서울특별시 강남구 논현로97길 28,37.5028792,127.0333442
2081,서울특별시 강남구 역삼로15길 18,37.4960075,127.0355281
2082,서울특별시 강남구 언주로65길 30,37.4949137,127.043521
2083,서울특별시 강남구 언주로69길 27-5,37.4957056,127.0433751
2084,서울특별시 강남구 언주로100길 20,37.5067232,127.0424769
2085,서울특별시 강남구 봉은사로48길 44-6,37.5066797,127.0426402
2086,서울특별시 강남구 언주로63길 23,37.494201,127.0443534
2087,서울특별시 강남구 역삼로11길 1-2,37.4946102,127.0339717
2088,서울특별시 강남구 도곡로33길 14,37.4944958,127.0436816
2089,서울특별시 강남구 테헤란로32길 50,37.4981783,127.0407795
2090,서울특별시 강남구 테헤란로32길 48,37.4983124,127.0407162
2091,서울특별시 강남구 테헤란로19길 21-11,37.5015681,127.0326551
2092,서울특별시 강남구 논현로70길 30,37.4956583,127.0422143
2093,서울특별시 강남구 도곡로13길 16,37.4922679,127.0364229
2094,서울특별시 강남구 논현로72길 25,37.4962513,127.0413816
2095,서울특별시 강남구 봉은사로30길 33,37.5053485,127.0359069
2096,서울특별시 강남구 도곡로33길 24,37.4949386,127.0431564
2097,서울특별시 강남구 역삼로38길 19,37.4966519,127.0441209
2098,서울특별시 강남구 봉은사로30길 51,37.5042901,127.0364447
2099,서울특별시 강남구 논현로64길 31,37.4939753,127.0428409
2100,서울특별시 강남구 역삼로12길 12-1,37.4933305,127.0344866
2101,서울특별시 강남구 테헤란로22길 45,37.4969974,127.0359199
2102,서울특별시 강남구 논현로79길 25,37.4973522,127.0361051
2103,서울특별시 강남구 언주로103길 18,37.5066135,127.0384496
2104,서울특별시 강남구 논현로106길 21,37.5065773,127.0359949
2105,서울특별시 강남구 도곡로19길 11,37.4924627,127.0379875
2106,서울특별시 강남구 언주로70길 28-1,37.4973326,127.0480733
2107,서울특별시 강남구 언주로70길 18-6,37.4969094,127.0471178
2108,서울특별시 강남구 논현로106길 38,37.5067522,127.0375414
2109,서울특별시 강남구 테헤란로55길 33,37.5062617,127.0460302
2110,서울특별시 강남구 논현로106길 37,37.506963,127.0374029
2111,서울특별시 강남구 논현로106길 39,37.5070088,127.0375625
2112,서울특별시 강남구 언주로71길 19-1,37.4969706,127.0434722
2113,서울특별시 강남구 언주로71길 19-2,37.496835,127.0432591
2114,서울특별시 강남구 언주로65길 30-2,37.495045,127.0434467
2115,서울특별시 강남구 논현로95길 17,37.5020138,127.0345032
2116,서울특별시 강남구 논현로79길 30-7,37.4978901,127.0352718
2117,서울특별시 강남구 선릉로103길 28,37.5062989,127.0441869
2118,서울특별시 강남구 논현로97길 21,37.5028266,127.0339515
2119,서울특별시 강남구 논현로97길 23,37.5027479,127.0337642
2120,서울특별시 강남구 논현로97길 19-5,37.5026701,127.0343268
2121,서울특별시 강남구 언주로97길 31-10,37.5041835,127.0388566
2122,서울특별시 강남구 논현로68길 14-2,37.4945314,127.0412336
2123,서울특별시 강남구 논현로66길 32,37.4944863,127.0429212
2124,서울특별시 강남구 도곡로57길 9-9,37.4961077,127.0501592
2125,서울특별시 강남구 논현로77길 8,37.4970468,127.037835
2126,서울특별시 강남구 역삼로11길 13-6,37.4954268,127.0348022
2127,서울특별시 강남구 언주로71길 19-8,37.4964057,127.0434594
2128,서울특별시 강남구 논현로65길 38,37.4928643,127.0373084
2129,서울특별시 강남구 논현로76길 13,37.4972533,127.0400307
2130,서울특별시 강남구 언주로69길 30,37.4961084,127.042946
2131,서울특별시 강남구 테헤란로14길 41,37.4967846,127.0343296
2132,서울특별시 강남구 봉은사로38길 15,37.5072635,127.0378471
2133,서울특별시 강남구 역삼로34길 22,37.4957329,127.0425421
2134,서울특별시 강남구 언주로65길 23,37.4947594,127.0440589
2135,서울특별시 강남구 테헤란로51길 46-11,37.5066488,127.044081
2136,서울특별시 강남구 테헤란로13길 64,37.5035961,127.0303989
2137,서울특별시 강남구 언주로67길 32,37.4954612,127.0430985
2138,서울특별시 강남구 역삼로25길 34,37.4984617,127.0392857
2139,서울특별시 강남구 논현로68길 27-1,37.4953433,127.0421782
2140,서울특별시 강남구 선릉로107길 19,37.5088321,127.0426353
2141,서울특별시 강남구 테헤란로16길 40,37.4970246,127.0345174
2142,서울특별시 강남구 논현로79길 40-1,37.4972275,127.0348384
2143,서울특별시 강남구 언주로104길 38,37.5079236,127.043307
2144,서울특별시 강남구 봉은사로50길 37,37.5079993,127.0443693
2145,서울특별시 강남구 도곡로7길 17-1,37.4917443,127.0342848
2146,서울특별시 강남구 선릉로107길 14,37.5091079,127.0430634
2147,서울특별시 강남구 언주로103길 22,37.5064854,127.0382762
2148,서울특별시 강남구 논현로102길 13-3,37.5053371,127.0360913
2149,서울특별시 강남구 언주로99길 11-4,37.505491,127.0400149
2150,서울특별시 강남구 언주로106길 40,37.508394,127.0430432
2151,서울특별시 강남구 논현로102길 13,37.5051804,127.0361653
2152,서울특별시 강남구 언주로98길 32,37.5045255,127.0443367
2153,서울특별시 강남구 논현로67길 24-2,37.4940561,127.0377971
