,인허가일자,폐업일자,사업장명,도로명주소,Latitude,Longitude
3932,2020-10-15,2022-05-30,드루카페,서울특별시 강남구 언주로 535,37.5058323,127.0408118
3933,2017-05-25,2022-06-02,콜롬비아 퍼펙토(Colombia Perfecto),서울특별시 강남구 논현로 164,37.4842964,127.0424336
3934,2021-08-09,2022-03-30,애월감성,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
3935,2021-08-05,2022-04-19,키쉬미뇽,서울특별시 강남구 광평로 지하,37.4856844,127.0958859
3936,2022-07-04,2022-07-10,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3937,2022-07-11,2022-07-17,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3938,2021-07-21,2022-04-07,오앤타로카페,서울특별시 강남구 논현로 512,37.5023605,127.036499
3939,2021-07-08,2022-04-05,다온,서울특별시 강남구 봉은사로20길 54,37.5037234,127.033337
3940,2021-06-29,2022-04-04,오프라인카페(OFFLINE CAFE),서울특별시 강남구 강남대로102길 42,37.5035479,127.02849
3941,2020-05-08,2022-06-07,힐링,서울특별시 강남구 언주로159길 10,37.5245138,127.032077
3942,2018-06-21,2022-07-12,(주)카시나 아카디움,서울특별시 강남구 언주로 842,37.5253431,127.0338242
3943,2020-12-09,2022-04-04,카페 레이즌,서울특별시 강남구 테헤란로52길 16,37.5023526,127.0467285
3944,2020-09-01,2023-03-14,"오늘도, 카페일리터 강남점",서울특별시 강남구 봉은사로34길 28,37.5064797,127.0373134
3945,2022-07-13,2022-07-15,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3946,2022-07-13,2022-08-07,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3947,2022-07-13,2022-07-17,영양사의반찬가게(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
3948,2022-07-13,2022-07-17,영양사의반찬가게(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
3949,2022-07-13,2022-07-17,드 포스트레(한시적),서울특별시 강남구 남부순환로 3104,37.4957886,127.0717955
3950,2014-03-25,2022-06-08,스타일PC방,서울특별시 강남구 개포로 233,37.4790574,127.0481149
3951,2022-06-09,2022-08-23,오아세 티하우스,서울특별시 강남구 논현로94길 25-7,37.5033536,127.0380003
3952,2022-06-08,2022-06-22,(주)판크로스(한시적),서울특별시 강남구 도산대로 442,37.5233934,127.0436578
3953,2022-06-08,2023-04-20,베어글,서울특별시 강남구 강남대로118길 63,37.5073468,127.0280209
3954,2022-06-08,2023-01-27,채우다 역삼DV점,서울특별시 강남구 테헤란로26길 14,37.4992508,127.035933
3955,2017-04-04,2022-06-08,오투PC방,서울특별시 강남구 학동로81길 5,37.5193793,127.0507547
3956,2017-04-04,2022-06-08,오투PC방,서울특별시 강남구 학동로81길 5,37.5193793,127.0507547
3957,2016-10-10,2022-06-08,북문로떡볶이,서울특별시 강남구 개포로109길 34,37.4942156,127.077617
3958,2014-08-26,2022-06-08,큐브PC방,서울특별시 강남구 압구정로28길 28,37.5247787,127.027515
3959,2020-07-31,2022-03-30,오슬로우커피 수서점,서울특별시 강남구 광평로 280,37.4873264,127.1031402
3960,2021-04-23,2022-08-31,씨유 매봉역점,서울특별시 강남구 논현로38길 46,37.4856801,127.045388
3961,2018-12-14,2022-08-31,바오밥나무커피,서울특별시 강남구 도산대로17길 10,37.5194063,127.0249293
3962,2022-06-10,2022-06-17,카페큐브(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3963,2022-06-10,2022-06-18,사파리쉼터(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3964,2022-06-07,2022-06-10,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3965,2020-04-28,2022-04-01,양키스 스타디움파크,서울특별시 강남구 삼성로81길 6,37.5047852,127.0570813
3966,2020-02-13,2022-06-10,나폴리제면소,서울특별시 강남구 봉은사로20길 54,37.5037234,127.033337
3967,2019-09-23,2022-06-10,커피렉 라보,서울특별시 강남구 도산대로46길 16,37.5210001,127.0363863
3968,2022-07-14,2022-08-30,연리희재,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
3969,2020-02-20,2022-04-01,파머스빈,서울특별시 강남구 논현로87길 41,37.4988383,127.0334788
3970,2021-05-21,2022-11-18,노브랜드 버거 뱅뱅사거리점,서울특별시 강남구 도곡로 115,37.490231,127.03299
3971,2020-01-21,2022-04-04,얼아츠 플라워카페,서울특별시 강남구 논현로97길 23,37.5027479,127.0337642
3972,2019-10-31,2022-04-04,탐앤탐스커피 삼성본점,서울특별시 강남구 테헤란로77길 9,37.5070809,127.0543849
3973,2019-10-31,2022-03-29,카페 더 케익,서울특별시 강남구 언주로149길 5,37.5204896,127.0337083
3974,2019-07-31,2022-04-15,카페리빈 논현점,서울특별시 강남구 학동로4길 8,37.5108976,127.022855
3975,2022-05-04,2022-06-12,링코스인터내셔널(한시적),서울특별시 강남구 압구정로 343,37.5285614,127.0400548
3976,2019-04-29,2022-04-21,시그니처PC방,서울특별시 강남구 봉은사로30길 11,37.5068188,127.0354755
3977,2016-07-22,2022-06-13,더??,서울특별시 강남구 테헤란로4길 6,37.4977256,127.0292972
3978,2018-10-11,2022-11-15,135튀김집 대치은마점,서울특별시 강남구 도곡로 510,37.4989119,127.0619546
3979,2022-11-24,2022-12-01,한스브레드(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
3980,2022-07-19,2023-05-15,몽키스 캔커피,서울특별시 강남구 도산대로50길 47,37.5191966,127.0379136
3981,2022-07-11,2022-07-15,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3982,2022-11-24,2022-12-01,프리미엄가족(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
3983,2022-11-03,2022-12-01,팥붕슈붕(한시적),서울특별시 강남구 도곡로 401,37.4970578,127.0535939
3984,2022-02-03,2022-12-02,칵칵(CACAC),서울특별시 강남구 남부순환로375길 14,37.487013,127.0441123
3985,2022-09-02,2022-09-13,마스터쿡(한시적),서울특별시 강남구 압구정로 343,37.5285614,127.0400548
3986,2022-12-05,2022-12-31,온누리농특산(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
3987,2022-06-16,2022-06-28,뮤잇,서울특별시 강남구 논현로 176,37.4852595,127.0417398
3988,2022-06-16,2022-06-26,호이차 길음점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3989,2022-06-16,2022-07-05,카멜커피 8호점,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
3990,2018-01-03,2022-04-04,CU청담1동점,서울특별시 강남구 학동로97길 74,37.5242215,127.053053
3991,2016-05-17,2022-06-16,코리아세븐압구정본점,서울특별시 강남구 논현로157길 26,37.5222287,127.0259047
3992,2011-07-18,2022-06-16,파스쿠찌압구정역점,서울특별시 강남구 논현로 868,37.5261192,127.0287741
3993,2022-07-18,2022-08-01,샌드랑,서울특별시 강남구 남부순환로 3104,37.4957886,127.0717955
3994,2017-07-13,2022-04-20,차오커피랩(Ciao Coffee Lab),서울특별시 강남구 논현로63길 16,37.4930012,127.0391173
3995,2022-07-08,2022-07-17,드 포스트레(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3996,2022-07-01,2022-07-17,달리는카페(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
3997,2022-09-05,2022-09-11,영양사의 반찬가게(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
3998,2022-09-05,2022-09-22,앤드식스(한시적),서울특별시 강남구 도곡로 401,37.4970578,127.0535939
3999,2011-08-30,2022-06-17,하노이몽,서울특별시 강남구 압구정로2길 46,37.5187712,127.0206688
4000,2011-02-08,2022-06-17,지오반니,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957
4001,2016-06-15,2022-04-20,(주)보나비아티제 역삼역점,서울특별시 강남구 테헤란로 203,37.5015926,127.0377365
4002,2022-07-20,2022-07-24,드 포스트레(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4003,2022-07-22,2022-08-18,월드베브릿지(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4004,2022-07-22,2022-08-07,투스톤(한시적),서울특별시 강남구 남부순환로 3104,37.4957886,127.0717955
4005,2022-06-09,2022-06-17,사과떡볶이,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
4006,2022-06-08,2022-06-16,주식회사 산노루(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4007,2015-06-02,2022-04-08,주니카페,서울특별시 강남구 테헤란로 110,37.4980838,127.0293894
4008,2019-08-21,2022-06-17,카페 씨엠이,서울특별시 강남구 언주로75길 20,37.4985783,127.0426648
4009,2017-07-20,2022-06-17,비워크(Bee work),서울특별시 강남구 테헤란로33길 5,37.5021697,127.0393823
4010,2017-03-15,2022-06-17,지에스25 대치타운점,서울특별시 강남구 선릉로76길 25,37.502005,127.0525548
4011,2015-03-24,2022-04-14,밀크다방(milk dabang),서울특별시 강남구 언주로 405,37.4992085,127.0439217
4012,2022-08-08,2022-09-05,일리카페IBM점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4013,2022-07-22,2022-09-06,아이스타,서울특별시 강남구 선릉로145길 15,37.5212142,127.0383372
4014,2015-03-02,2022-07-21,이디야커피,서울특별시 강남구 선릉로86길 15,37.503546,127.0508294
4015,2013-08-05,2022-07-21,피앤비(PNB),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4016,2014-07-31,2022-04-07,(주)윤상임,서울특별시 강남구 강남대로160길 40,37.5202358,127.0218365
4017,2014-07-08,2022-06-17,엠엠티에이치012(MMTH COFFEE),서울특별시 강남구 논현로87길 41,37.4988383,127.0334788
4018,2014-05-09,2022-04-21,탐앤탐스 탐스커버리 아셈타워점,서울특별시 강남구 봉은사로 543,37.5143343,127.0593507
4019,2013-04-01,2022-04-01,커피향,서울특별시 강남구 학동로 426,37.5175686,127.0474869
4020,2022-10-13,2022-10-20,감탄강정(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4021,2022-06-07,2022-10-21,비쥬트리(Bijou tree),서울특별시 강남구 강남대로122길 55,37.5092993,127.0272098
4022,2022-12-05,2022-12-31,온누리농특산(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4023,2011-05-16,2022-04-07,이디야커피,서울특별시 강남구 테헤란로78길 16,37.505202,127.0553917
4024,2008-07-24,2022-06-22,미니스톱 삼성현대점,서울특별시 강남구 영동대로106길 9,37.5135312,127.0618471
4025,2022-06-21,2022-07-31,연과점 하루(한시적),서울특별시 강남구 압구정로 343,37.5285614,127.0400548
4026,2022-12-05,2022-12-25,냥냥제과(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4027,2018-04-11,2022-12-05,배스킨라빈스 세로수길,서울특별시 강남구 도산대로11길 15,37.5184632,127.0223766
4028,2006-01-09,2022-04-21,탐앤탐스 블랙 청담점,서울특별시 강남구 도산대로 443,37.5242224,127.0444415
4029,2003-08-20,2022-04-19,주영김밥,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4030,2003-02-20,2022-03-31,더클럽객석2층,서울특별시 강남구 논현로 508,37.5020938,127.0367984
4031,2003-02-06,2022-03-31,더클럽객석1층,서울특별시 강남구 논현로 508,37.5020938,127.0367984
4032,2000-06-15,2022-04-21,신풍,서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4033,2022-06-08,2022-06-22,재임플랜(한시적),서울특별시 강남구 언주로30길 57,37.4897104,127.0544907
4034,2012-05-21,2022-04-25,롯데리아 강남우성사거리점,서울특별시 강남구 강남대로 334,37.4929775,127.0304206
4035,2009-10-09,2022-04-25,CAFE STAMP(카페 스템프),서울특별시 강남구 논현로67길 50,37.4932678,127.0359166
4036,2019-06-17,2022-06-23,카페 길리,서울특별시 강남구 테헤란로 151,37.5010231,127.0360826
4037,2022-04-18,2022-04-24,디피오리(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4038,2022-10-07,2023-01-04,이월,서울특별시 강남구 도산대로54길 30,37.5207015,127.0389217
4039,2022-10-24,2022-11-08,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4040,2022-09-05,2022-09-08,영양사의 반찬가게(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4041,2006-02-24,2022-09-08,?즐스프레즐,서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4042,2022-10-24,2022-11-05,냥냥제과(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4043,2022-10-17,2022-10-23,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4044,2016-11-03,2023-05-12,오세븐스 청담지점,서울특별시 강남구 삼성로 635,37.5165507,127.0509767
4045,2019-08-27,2022-07-26,지에스25 도곡아카데미점,서울특별시 강남구 언주로30길 21,37.4886722,127.0521024
4046,2009-08-25,2022-07-29,롯데씨브이에스711(주) 역삼타워점,서울특별시 강남구 강남대로84길 16,37.4966779,127.0299896
4047,2022-04-27,2022-06-17,호떡스,서울특별시 강남구 가로수길 36,37.5204221,127.0232803
4048,1998-01-20,2022-04-26,엘지25신사제일점,서울특별시 강남구 강남대로152길 40,37.5179939,127.0225426
4049,2022-06-27,2022-07-02,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4050,2022-12-06,2022-12-15,우도왕땅콩과자(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4051,2022-09-13,2022-10-08,링코스인터내셔널(한시적),서울특별시 강남구 압구정로 343,37.5285614,127.0400548
4052,2022-04-28,2023-05-22,웨스트커프하우스,서울특별시 강남구 도산대로54길 10,37.5219803,127.0384451
4053,2020-11-18,2022-09-13,달다곰이 압구정점,서울특별시 강남구 논현로175길 40,37.5250912,127.0253317
4054,2022-07-27,2022-08-20,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4055,2022-07-27,2022-08-25,온누리농특산(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4056,2022-04-25,2022-04-28,빈스빈스상암첨단산업센터점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4057,2022-09-28,2022-10-25,카페제이,서울특별시 강남구 남부순환로 3104,37.4957886,127.0717955
4058,2022-03-31,2022-04-30,에밀리키친(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4059,2022-10-25,2023-06-13,부어꼬치,서울특별시 강남구 논현로85길 33,37.4983026,127.0354365
4060,2022-03-25,2022-04-30,리앙크리스피롤 무역센터점(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4061,2021-07-09,2022-04-29,부웍,서울특별시 강남구 봉은사로20길 54,37.5037234,127.033337
4062,2018-05-28,2022-04-29,버클리쿠키,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4063,2022-09-15,2023-05-31,GS25 논현파라곤,서울특별시 강남구 언주로130길 18,37.5149719,127.0369299
4064,2022-09-15,2022-09-25,호두당(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4065,2004-05-12,2022-12-07,타피올레,서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4066,2021-03-19,2023-06-26,(주)네이쳐키친 41호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4067,2021-03-19,2023-06-26,(주)네이쳐키친 43호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4068,2021-03-19,2023-06-26,(주)네이쳐키친27호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4069,2021-03-19,2023-06-26,(주)네이쳐키친64호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4070,2021-03-19,2023-06-26,(주)네이쳐키친 45호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4071,2021-03-19,2023-06-26,(주)네이쳐키친 66호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4072,2021-03-19,2023-06-26,(주)네이쳐키친40호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4073,2021-03-19,2023-06-26,(주)네이쳐키친11호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4074,2021-03-19,2023-06-26,(주)네이쳐키친10호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4075,2021-03-19,2023-06-26,(주)네이쳐키친23호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4076,2017-12-19,2022-10-27,블루마트(BLUE MART),서울특별시 강남구 역삼로 538,37.5038989,127.0618841
4077,2021-03-18,2023-06-26,(주)네이쳐키친3호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4078,2016-12-06,2022-10-27,아난티 청담,서울특별시 강남구 도산대로59길 31,37.5258509,127.0423413
4079,2021-03-18,2023-06-26,(주)네이쳐키친17호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4080,2021-03-18,2023-06-26,(주)네이쳐키친18호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4081,2021-03-18,2023-06-26,(주)네이쳐키친19호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4082,2022-07-15,2022-07-28,멜팅쿠키하우스(한시적),서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4083,2017-11-03,2022-12-08,이마트24시 논현진성점,서울특별시 강남구 논현로115길 14,37.5089077,127.0317012
4084,2021-03-18,2023-06-26,(주)네이쳐키친6호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4085,2021-03-18,2023-06-26,(주)네이쳐키친8호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4086,2022-09-14,2022-09-17,클라우드나인 카페(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4087,2021-03-18,2023-06-26,(주)네이쳐키친 34호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4088,2021-03-18,2023-06-26,(주)네이쳐키친21호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4089,2021-03-18,2023-06-26,(주)네이쳐키친 37호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4090,2022-09-06,2022-09-17,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4091,2016-09-27,2022-07-29,스플래쉬 블랙,서울특별시 강남구 강남대로 620,37.5171802,127.019845
4092,2007-06-08,2023-01-13,엔제리너스 양재천변점,서울특별시 강남구 양재천로 193,37.4828116,127.0466197
4093,2022-08-01,2022-08-13,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4094,2022-12-16,2023-01-16,갤러리아 명품관 만두공방,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
4095,2021-03-19,2023-06-26,(주)네이쳐키친 78호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4096,2021-03-19,2023-06-26,(주)네이쳐키친58호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4097,2022-08-18,2022-09-18,월드베브릿지(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4098,2021-03-19,2023-06-26,(주)네이쳐키친60호점,서울특별시 강남구 언주로86길 11,37.5019556,127.0442424
4099,2019-03-19,2023-01-16,아리랑핫도그,서울특별시 강남구 역삼로 310,37.499217,127.0484398
4100,2018-07-30,2023-01-16,매드브라우니,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4101,2003-10-10,2023-01-16,서가앤쿡강남CGV점,서울특별시 강남구 봉은사로6길 39,37.5026917,127.0279341
4102,2019-02-01,2022-08-02,콩커피,서울특별시 강남구 도곡로3길 19,37.4913729,127.0325246
4103,2022-10-13,2022-10-28,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4104,2022-10-05,2022-10-29,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4105,2022-12-06,2022-12-21,베이크 모어(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4106,2020-10-14,2023-01-17,데스칸사르(Descansar),서울특별시 강남구 언주로113길 17,37.5090857,127.0359304
4107,2022-12-05,2022-12-09,마이빈(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4108,2022-10-24,2022-10-30,카페큐브(한시적),서울특별시 강남구 남부순환로 3104,37.4957886,127.0717955
4109,2022-11-29,2022-12-09,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4110,2022-04-18,2022-10-31,헬로에이치스페이스,서울특별시 강남구 역삼로78길 8,37.5018736,127.0568306
4111,2021-06-08,2022-12-22,프렌즈카페,서울특별시 강남구 테헤란로4길 34,37.4961505,127.0303601
4112,2022-11-17,2023-01-18,붕어빵타이쿤,서울특별시 강남구 선릉로119길 14,37.5135144,127.0412882
4113,2010-10-26,2018-04-04,파이포유,서울특별시 강남구 언주로148길 14,37.5204069,127.0360954
4114,2017-12-18,2022-10-31,씨유 강남남면학사점,서울특별시 강남구 자곡로 114,37.4720223,127.0960065
4115,2022-12-01,2022-12-11,우도왕땅콩과자(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4116,2022-11-30,2022-12-11,(주)레드애플(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4117,2022-09-19,2022-09-23,빈스빈스(세븐스애비뉴)(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4118,2022-09-19,2022-09-24,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4119,2016-07-20,2023-01-06,지에스25논현우람점,서울특별시 강남구 학동로6길 48,37.5092412,127.0261279
4120,2016-01-26,2023-01-06,더 테라스,서울특별시 강남구 봉은사로 113,37.505464,127.0258978
4121,2021-05-24,2022-11-02,트윗젤 롯데백화점 강남점,서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4122,2022-09-20,2022-09-25,드 포스트레(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4123,2022-08-23,2022-09-25,서울키친(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4124,2015-03-11,2022-09-26,리치빈스,서울특별시 강남구 도산대로 158,37.5184589,127.0260517
4125,2012-12-20,2022-12-14,(주)커피빈코리아 뉴가로수길점,서울특별시 강남구 압구정로12길 6,37.5265851,127.0373028
4126,2022-08-09,2022-08-21,피크닉베이크(한시적),서울특별시 강남구 도곡로 401,37.4970578,127.0535939
4127,2022-10-25,2022-11-03,카페올립,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4128,2022-08-08,2022-11-03,찬합 현대백화점무역센터점,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4129,2018-12-03,2022-12-15,더 피나클 체임버(The Pinnacle Chamber),서울특별시 강남구 학동로 343,37.5174488,127.0406346
4130,2006-12-07,2022-12-15,피자스쿨,서울특별시 강남구 남부순환로 2927,37.49391,127.060213
4131,1990-12-08,2022-12-15,배스킨라빈스아이스크림대치역점,서울특별시 강남구 남부순환로 2927,37.49391,127.060213
4132,2017-01-31,2023-01-25,작은별카페(cafe),서울특별시 강남구 광평로10길 6,37.4818897,127.0775108
4133,2016-03-11,2023-01-25,(주)보나비 아티제 강남역점,서울특별시 강남구 강남대로 378,37.4966547,127.0286389
4134,2011-04-18,2023-01-25,엠엠티에이치052,서울특별시 강남구 삼성로 517,37.5080135,127.0553957
4135,1999-10-18,2022-09-29,불스헤드,서울특별시 강남구 논현로28길 56,37.4846222,127.0463902
4136,2022-10-07,2022-10-19,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4137,2022-09-29,2022-10-09,강할모니(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4138,2022-09-29,2022-10-09,(주)함께가는여인들(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4139,2022-09-20,2022-09-30,커피크루(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4140,2021-12-20,2022-10-07,틈새당,서울특별시 강남구 강남대로114길 19,37.5061957,127.0258395
4141,2022-06-29,2023-05-01,카페 밀키,서울특별시 강남구 논현로79길 61,37.4960155,127.0341415
4142,2019-06-18,2022-11-04,커피퀸즈,서울특별시 강남구 삼성로 642,37.5174041,127.0513608
4143,2022-10-31,2022-11-05,비건비거닝 서울(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4144,2022-07-26,2022-08-12,빈스빈스수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4145,2022-07-26,2022-08-12,빈스빈스커피 수원화성점(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4146,2022-12-09,2022-12-18,팥붕슈붕(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4147,2020-09-03,2022-12-19,커피온리 논현아이파크점,서울특별시 강남구 언주로 615,37.5105414,127.0359456
4148,2019-05-24,2022-11-07,카페게이트 강남역센트럴점,서울특별시 강남구 테헤란로4길 6,37.4977256,127.0292972
4149,2017-03-23,2022-08-16,더 베스트,서울특별시 강남구 학동로 501,37.5192579,127.050501
4150,2022-09-16,2022-10-01,카페큐브(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4151,2022-09-23,2022-10-02,서울키친(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4152,2022-11-08,2022-11-24,(주)에이치에스네트웍스(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4153,2022-11-08,2022-11-30,온누리농특산(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4154,2021-02-19,2022-11-08,류애비뉴 본점,서울특별시 강남구 언주로99길 10,37.5058813,127.0401314
4155,2016-05-03,2022-08-18,지에스25대치명문점,서울특별시 강남구 선릉로90길 56,37.5050809,127.0535226
4156,2019-01-16,2022-08-18,아뜰리에 푸룻,서울특별시 강남구 남부순환로363길 12-29,37.4864363,127.0386321
4157,2020-07-15,2023-01-30,날쌘카페 강남1호점,서울특별시 강남구 선릉로 660,37.5155551,127.0423675
4158,2020-01-29,2023-01-30,온나커피(ONNA coffee),서울특별시 강남구 논현로136길 14,37.5160062,127.0312407
4159,2022-12-02,2022-12-22,아카렌가(한시적),서울특별시 강남구 압구정로 343,37.5285614,127.0400548
4160,2022-09-14,2022-12-23,더제이와이,서울특별시 강남구 선릉로 206,37.4927927,127.0557447
4161,2022-09-07,2023-03-29,그라운드 커피(GROUND COFFEE),서울특별시 강남구 논현로111길 3,37.50767,127.0332962
4162,2014-03-24,2022-12-23,(주)소이빈델리,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4163,2022-12-02,2022-12-24,엘더프랑(Elder Franc)(한시적),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4164,2022-12-22,2022-12-25,그리니티(한시적),서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4165,2017-08-23,2022-10-07,필드PC방,서울특별시 강남구 학동로101길 19,37.5216365,127.0572133
4166,2014-10-21,2022-10-07,베베PC카페,서울특별시 강남구 테헤란로14길 13,37.4985274,127.0334825
4167,2014-07-15,2022-10-07,앤비(NB) PC CAFE,서울특별시 강남구 헌릉로 569,37.4657816,127.1011914
4168,2020-11-26,2020-12-07,아러바우트-한시적,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
4169,2021-01-27,2021-02-28,에밀리키친(한시적),서울특별시 강남구 압구정로 165,37.5273339,127.0274702
4170,2020-11-24,2021-12-14,오엘 OEL,서울특별시 강남구 압구정로10길 30-1,37.5216329,127.0217887
4171,2020-12-28,2021-08-09,홍만당,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
4172,2020-12-29,2021-03-16,흰달,서울특별시 강남구 선릉로130길 57,37.5175121,127.0461932
